ln_precio_m2,precio_m2,precio,area_total_m2,ln_area_total_m2,area_constr_m2,ratio_construccion,dormitorios,banios,nro_pisos,cocheras,antiguedad,estado_inmueble,tipo_vivienda,distrito,piscina,terraza,jardin,parrilla,cuarto_servicio,banio_servicio,sistema_seguridad,colegios_cercanos,centros_comerciales_cercanos,parques_cercanos
6.470541473,645.8333333,155000,240,5.480638923,240,1,5,5,3,1,1,Excelente,Casa,Comas,0,0,0,0,0,0,0,1,0,1
6.475621924,649.122807,148000,228,5.429345629,228,1,4,5,3,0,6,A Remodelar,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.476972363,650,130000,200,5.298317367,80,0.4,3,1,1,3,3,Bueno,Casa,Ventanilla,0,1,0,0,0,0,0,1,1,1
6.484415746,654.85625,104777,160,5.075173815,160,1,4,2,2,0,3,Muy bueno,Casa,Bellavista,0,0,0,0,0,1,0,0,0,0
6.485483053,655.5555556,59000,90,4.49980967,90,1,2,2,1,1,3,Excelente,Casa en condominio,Carabayllo,1,1,1,0,0,0,1,1,1,1
6.485860228,655.8028617,1650000,2516,7.830425618,406,0.16136725,3,5,3,4,3,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,1,0,0
6.489044944,657.8947368,50000,76,4.33073334,75,0.986842105,3,2,2,0,5,Excelente,Casa en condominio,Carabayllo,1,0,1,0,0,0,0,0,0,0
6.489044944,657.8947368,50000,76,4.33073334,75,0.986842105,3,2,3,1,8,Excelente,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.489044944,657.8947368,50000,76,4.33073334,76,1,3,1,1,0,4,NoEspecifica,Casa en condominio,Carabayllo,1,0,0,0,0,0,0,0,0,0
6.497277629,663.3333333,199000,300,5.703782475,280,0.933333333,5,5,2,1,8,Excelente,Casa,Lurigancho,1,0,1,0,0,1,0,1,1,1
6.49797051,663.7931034,57750,87,4.465908119,75,0.862068966,1,5,3,0,3,NoEspecifica,Casa,Comas,0,0,0,0,0,0,0,1,1,0
6.502290171,666.6666667,50000,75,4.317488114,75,1,4,2,3,0,7,Excelente,Casa en condominio,Carabayllo,0,0,1,0,0,0,0,1,1,1
6.502290171,666.6666667,60000,90,4.49980967,90,1,4,1,2,0,3,NoEspecifica,Casa,Comas,0,0,0,0,0,1,0,1,1,1
6.502290171,666.6666667,80000,120,4.787491743,120,1,5,2,1,1,2,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.502290171,666.6666667,128000,192,5.257495372,192,1,5,5,3,2,3,Bueno,Casa,Lurigancho,0,0,0,0,1,1,0,1,1,1
6.502290171,666.6666667,160000,240,5.480638923,120,0.5,2,1,1,2,9,Bueno,Casa en condominio,Ate,0,1,1,1,0,0,0,0,0,0
6.502290171,666.6666667,260000,390,5.966146739,390,1,5,5,2,3,2,Bueno,Casa,Chorrillos,0,0,0,0,0,0,0,0,0,0
6.502290171,666.6666667,700000,1050,6.956545443,490,0.466666667,4,5,2,2,3,NoEspecifica,Casa,Lurin,1,1,1,1,1,1,0,0,0,0
6.502290171,666.6666667,800000,1200,7.090076836,500,0.416666667,4,4,2,3,1,NoEspecifica,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.502290171,666.6666667,2000000,3000,8.006367568,350,0.116666667,4,5,1,5,3,Remodelado,Casa,Lurigancho,0,0,0,1,1,1,1,0,0,0
6.502671196,666.9207317,875000,1312,7.17930797,301,0.229420732,4,4,2,4,2,Remodelado,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.505371837,668.7242798,325000,486,6.186208624,406,0.835390947,4,3,4,1,3,Bueno,Casa,Chorrillos,0,0,0,1,1,1,0,1,1,1
6.506219449,669.2913386,850000,1270,7.146772179,351,0.276377953,5,5,2,4,2,Muy bueno,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.518290512,677.4193548,105000,155,5.043425117,120,0.774193548,3,1,1,0,2,Bueno,Casa,Chorrillos,0,0,0,0,0,0,0,0,1,1
6.518290512,677.4193548,210000,310,5.736572297,180,0.580645161,3,4,2,3,5,NoEspecifica,Casa,Lurin,0,1,0,0,0,0,0,0,0,0
6.522092798,680,170000,250,5.521460918,250,1,5,5,3,1,3,Remodelado,Casa,Comas,0,1,0,1,1,1,0,1,0,1
6.522092798,680,1700000,2500,7.824046011,350,0.14,4,5,2,4,2,NoEspecifica,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.524763027,681.8181818,75000,110,4.700480366,180,1.636363636,2,2,2,1,2,Muy bueno,Casa,Carabayllo,0,0,1,0,0,0,0,1,1,1
6.524763027,681.8181818,900000,1320,7.185387016,334,0.253030303,5,5,2,5,4,Muy bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
6.53306183,687.5,110000,160,5.075173815,100,0.625,1,1,1,0,1,NoEspecifica,Casa,Ancon,0,0,0,0,0,0,0,1,1,0
6.535079994,688.8888889,62000,90,4.49980967,90,1,2,1,1,0,3,Bueno,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
6.537835108,690.7894737,1050000,1520,7.326465614,450,0.296052632,4,5,1,2,1,NoEspecifica,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.543112165,694.4444444,750000,1080,6.98471632,500,0.462962963,4,4,2,4,4,NoEspecifica,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.543112165,694.4444444,800000,1152,7.049254841,255,0.221354167,3,4,1,3,1,Remodelado,Casa,Chorrillos,0,1,0,1,0,1,0,1,0,0
6.543112165,694.4444444,800000,1152,7.049254841,277,0.240451389,3,5,1,3,1,Remodelado,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.543911846,695,139000,200,5.298317367,85,0.425,2,1,1,0,1,Excelente,Casa,Chaclacayo,1,1,1,1,0,0,0,1,1,1
6.544849785,695.6521739,800000,1150,7.047517221,277,0.240869565,3,3,1,2,3,A Remodelar,Casa,Chorrillos,0,0,1,0,1,1,0,0,0,0
6.548046966,697.8798587,790000,1132,7.031741259,215,0.189929329,3,3,1,5,3,A Remodelar,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.548046966,697.8798587,790000,1132,7.031741259,215,0.189929329,3,3,1,4,3,Bueno,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.551080335,700,70000,100,4.605170186,100,1,3,3,2,1,6,Bueno,Casa,Carabayllo,1,1,0,0,0,0,0,1,1,1
6.551080335,700,700000,1000,6.907755279,474,0.474,5,3,2,4,2,Regular,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.551080335,700,840000,1200,7.090076836,1200,1,5,4,2,4,1,Remodelado,Casa,Chorrillos,0,0,0,1,1,1,1,1,1,0
6.551080335,700,1050000,1500,7.313220387,440,0.293333333,3,2,2,4,3,Remodelado,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.551080335,700,1050000,1500,7.313220387,438,0.292,4,5,1,4,4,Remodelado,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.553583465,701.754386,120000,171,5.141663557,133,0.777777778,5,3,2,1,3,NoEspecifica,Casa,Bellavista,0,0,0,0,0,0,0,0,0,0
6.558985515,705.5555556,254000,360,5.886104031,320,0.888888889,5,5,3,2,1,Remodelado,Casa,Comas,0,0,0,0,0,1,0,1,1,1
6.560884335,706.8965517,82000,116,4.753590191,116,1,3,3,3,1,7,Bueno,Casa en condominio,Carabayllo,1,1,1,0,0,0,0,0,0,0
6.561153168,707.0866142,898000,1270,7.146772179,400,0.31496063,4,4,2,4,1,Muy bueno,Casa,Chorrillos,0,1,1,0,1,0,0,0,0,0
6.561232707,707.1428571,198000,280,5.634789603,280,1,3,4,3,2,8,Muy bueno,Casa,Chorrillos,0,0,0,0,1,1,0,1,0,0
6.565711997,710.3174603,895000,1260,7.138867,332,0.263492063,4,4,1,1,3,Remodelado,Casa,Chorrillos,0,0,1,1,1,1,0,0,0,0
6.568641033,712.4010554,810000,1137,7.036148494,354,0.311345646,4,3,2,4,3,Muy bueno,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.572820322,715.3846154,930000,1300,7.170119543,400,0.307692308,3,3,1,5,1,Excelente,Casa en condominio,Chorrillos,0,0,1,0,1,1,0,1,0,0
6.576688461,718.1571816,795000,1107,7.009408933,437,0.394760614,4,3,2,2,1,NoEspecifica,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
6.587086708,725.6637168,82000,113,4.727387819,113,1,4,3,2,1,4,Bueno,Casa,Carabayllo,0,1,0,0,0,0,0,0,0,0
6.593506179,730.3370787,650000,890,6.791221463,300,0.337078652,5,4,2,3,3,Excelente,Casa,Chorrillos,0,0,0,1,1,1,1,1,1,1
6.593506179,730.3370787,650000,890,6.791221463,300,0.337078652,5,5,2,3,1,Muy bueno,Casa,Chorrillos,0,0,1,0,1,1,1,0,0,0
6.593506179,730.3370787,650000,890,6.791221463,300,0.337078652,4,5,2,3,1,A Remodelar,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.59409772,730.7692308,950000,1300,7.170119543,390,0.3,4,5,2,5,1,NoEspecifica,Casa,Chorrillos,0,0,0,0,1,0,0,1,0,1
6.597485415,733.2490518,580000,791,6.673297968,188,0.237673831,4,3,1,4,2,Remodelado,Casa,Chorrillos,0,0,1,1,1,1,0,1,1,1
6.597600351,733.3333333,220000,300,5.703782475,240,0.8,4,4,2,3,4,Muy bueno,Casa,Callao,0,1,0,1,1,1,0,1,1,1
6.597600351,733.3333333,1100000,1500,7.313220387,450,0.3,5,5,2,4,1,Bueno,Casa,Chorrillos,0,1,0,1,1,1,0,0,0,0
6.597600351,733.3333333,1100000,1500,7.313220387,450,0.3,5,5,2,4,3,Bueno,Casa,Chorrillos,0,1,0,1,1,1,0,0,0,0
6.598434031,733.9449541,160000,218,5.384495063,218,1,5,4,2,1,4,Muy bueno,Casa,Chaclacayo,0,0,0,0,0,1,0,1,1,1
6.603900347,737.9679144,138000,187,5.231108617,527,2.818181818,3,4,3,1,2,Excelente,Casa,Carabayllo,0,0,0,0,0,0,0,1,0,1
6.605338547,739.0300231,1600000,2165,7.68017564,450,0.207852194,4,4,2,5,1,Bueno,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.606528981,739.9103139,1980000,2676,7.892078421,400,0.149476831,5,4,2,5,1,NoEspecifica,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.607650687,740.7407407,200000,270,5.598421959,270,1,5,3,3,2,3,Bueno,Casa,Callao,0,1,0,0,0,0,0,1,1,1
6.607650687,740.7407407,1600000,2160,7.677863501,450,0.208333333,4,5,2,4,1,NoEspecifica,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.608899906,741.6666667,890000,1200,7.090076836,380,0.316666667,4,4,2,4,2,Muy bueno,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.615085665,746.2686567,50000,67,4.204692619,67,1,3,5,2,0,3,Excelente,Casa en condominio,Carabayllo,0,0,0,1,0,0,1,1,1,1
6.620073207,750,78000,104,4.644390899,113,1.086538462,4,3,2,1,5,Excelente,Casa en condominio,Carabayllo,1,0,0,0,0,0,0,1,0,1
6.620073207,750,90000,120,4.787491743,120,1,1,1,2,0,3,NoEspecifica,Casa,Callao,0,0,0,0,0,0,0,0,0,0
6.620073207,750,120000,160,5.075173815,330,2.0625,5,5,3,1,2,Bueno,Casa,Comas,0,0,0,0,0,0,0,1,1,1
6.620073207,750,150000,200,5.298317367,100,0.5,3,2,1,1,2,Bueno,Casa,Comas,0,0,0,0,0,0,0,1,1,1
6.620073207,750,150000,200,5.298317367,200,1,5,5,2,2,3,Bueno,Casa,Lurigancho,1,0,1,0,0,0,1,0,1,0
6.620073207,750,150000,200,5.298317367,100,0.5,5,3,2,2,9,NoEspecifica,Casa,Independencia,0,0,0,0,0,0,0,0,0,0
6.620073207,750,180000,240,5.480638923,240,1,1,1,2,1,8,Excelente,Casa,Carabayllo,0,1,0,0,0,0,0,1,1,1
6.620073207,750,300000,400,5.991464547,400,1,5,5,4,3,3,Bueno,Casa,Ate,0,0,0,0,0,0,0,1,1,1
6.620073207,750,966000,1288,7.160845907,180,0.139751553,3,1,1,4,3,Bueno,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.621210216,750.8532423,1100000,1465,7.289610521,450,0.307167235,5,5,2,4,3,NoEspecifica,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,1
6.621949967,751.4088917,1200000,1597,7.375882148,500,0.313087038,5,5,2,5,9,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.625188307,753.8461538,980000,1300,7.170119543,450,0.346153846,4,5,2,4,1,NoEspecifica,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.627453314,755.5555556,68000,90,4.49980967,45,0.5,2,1,1,1,5,NoEspecifica,Casa,Lurin,1,1,1,1,0,0,0,1,1,1
6.630123542,757.5757576,75000,99,4.59511985,85,0.858585859,3,2,2,2,3,Excelente,Casa,Carabayllo,1,0,1,0,0,0,0,0,1,0
6.635821563,761.9047619,800000,1050,6.956545443,450,0.428571429,5,4,2,5,5,A Remodelar,Casa,Chaclacayo,1,1,1,1,1,1,0,0,0,0
6.640551738,765.5172414,999000,1305,7.17395832,350,0.268199234,5,5,2,5,2,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.640786248,765.6967841,500000,653,6.481577129,197,0.301684533,3,3,1,2,9,NoEspecifica,Casa,Chaclacayo,1,1,1,0,1,0,0,0,0,0
6.642052113,766.6666667,230000,300,5.703782475,300,1,5,4,3,1,3,Excelente,Casa,Callao,0,1,0,0,0,0,0,0,0,0
6.648535671,771.6535433,980000,1270,7.146772179,351,0.276377953,5,5,1,3,3,Muy bueno,Casa,Chorrillos,0,0,0,1,1,1,0,1,0,1
6.653173155,775.2403846,645000,832,6.723832441,335,0.402644231,4,4,2,4,3,NoEspecifica,Casa,Chorrillos,0,0,0,1,1,1,0,1,1,0
6.656440851,777.7777778,70000,90,4.49980967,90,1,3,5,2,0,3,NoEspecifica,Casa,Lurin,0,0,0,0,0,0,0,0,0,0
6.656440851,777.7777778,70000,90,4.49980967,120,1.333333333,2,2,3,0,3,A Remodelar,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
6.656440851,777.7777778,70000,90,4.49980967,90,1,3,2,2,0,3,NoEspecifica,Casa,Pachacamac,0,0,0,0,0,0,0,0,0,0
6.658688043,779.5275591,990000,1270,7.146772179,351,0.276377953,5,5,2,3,2,Regular,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.660050963,780.5907173,370000,474,6.161207322,300,0.632911392,3,2,2,2,1,NoEspecifica,Casa en condominio,Lurin,0,1,1,0,1,1,0,0,0,0
6.662632821,782.6086957,900000,1150,7.047517221,1150,1,5,5,2,3,1,Excelente,Casa,Chorrillos,1,0,1,1,1,1,0,0,0,1
6.666306402,785.488959,249000,317,5.758901774,317,1,5,4,3,2,3,Remodelado,Casa,Comas,0,0,0,0,1,0,0,1,1,1
6.669796642,788.2352941,268000,340,5.828945618,180,0.529411765,4,2,2,1,2,A Remodelar,Casa,Ate,0,1,0,0,0,1,0,1,1,1
6.674140428,791.6666667,95000,120,4.787491743,100,0.833333333,3,3,1,1,1,Muy bueno,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.678315799,794.9790795,950000,1195,7.085901464,434,0.363179916,4,3,2,5,2,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.678315799,794.9790795,950000,1195,7.085901464,620,0.518828452,4,4,2,5,1,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.678342115,795,159000,200,5.298317367,536,2.68,5,5,3,0,3,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.678913707,795.4545455,210000,264,5.575949103,264,1,4,5,3,2,8,Excelente,Casa en condominio,Lurigancho,0,0,1,0,0,0,1,1,0,1
6.679624186,796.0199005,160000,201,5.303304908,500,2.487562189,5,4,3,0,1,Remodelado,Casa,Carabayllo,0,0,0,0,1,1,0,1,1,1
6.679971348,796.2962963,86000,108,4.682131227,108,1,2,5,3,0,3,NoEspecifica,Casa,Ventanilla,0,0,0,0,0,1,0,1,1,1
6.684611728,800,72000,90,4.49980967,85,0.944444444,2,2,1,0,8,NoEspecifica,Casa,Ate,0,1,0,0,0,0,0,1,1,1
6.684611728,800,72000,90,4.49980967,160,1.777777778,2,3,2,1,3,Excelente,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.684611728,800,80000,100,4.605170186,100,1,2,2,1,0,3,Excelente,Casa,Carabayllo,0,0,0,0,0,0,0,1,0,1
6.684611728,800,160000,200,5.298317367,250,1.25,5,3,2,2,3,Bueno,Casa en condominio,Chaclacayo,1,1,1,0,0,0,0,1,1,1
6.684611728,800,200000,250,5.521460918,250,1,5,5,2,2,3,A Remodelar,Casa,Chorrillos,0,0,0,0,0,0,0,1,0,1
6.684611728,800,240000,300,5.703782475,120,0.4,5,3,1,2,1,Bueno,Casa,Chorrillos,1,1,0,1,1,1,0,0,0,0
6.684611728,800,1600000,2000,7.60090246,500,0.25,4,4,2,4,3,Regular,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.689066078,803.5714286,450000,560,6.327936784,120,0.214285714,3,2,2,4,2,Regular,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.690031795,804.3478261,74000,92,4.521788577,92,1,3,3,2,1,7,Bueno,Casa en condominio,Carabayllo,0,1,0,0,0,0,0,0,0,0
6.692393868,806.25,129000,160,5.075173815,100,0.625,3,1,1,0,3,NoEspecifica,Casa,Comas,0,0,0,0,0,0,0,0,1,0
6.696262345,809.375,129500,160,5.075173815,60,0.375,2,1,1,0,4,Bueno,Casa,Bellavista,0,0,0,0,0,0,0,0,0,0
6.700115914,812.5,130000,160,5.075173815,160,1,1,1,2,1,1,Bueno,Casa,Carabayllo,0,0,0,1,0,1,0,1,0,1
6.703454815,815.2173913,75000,92,4.521788577,92,1,3,1,2,0,6,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.705231015,816.6666667,98000,120,4.787491743,120,1,3,2,1,1,1,Remodelado,Casa,Callao,0,1,0,0,0,0,0,1,1,1
6.70890442,819.6721311,150000,183,5.209486153,350,1.912568306,5,5,3,1,5,Excelente,Casa,Lurigancho,0,0,0,0,1,1,1,1,1,1
6.715383386,825,99000,120,4.787491743,180,1.5,5,2,2,2,2,Remodelado,Casa,Comas,0,1,0,0,1,1,1,1,1,1
6.715383386,825,99000,120,4.787491743,120,1,5,3,2,1,3,Bueno,Casa,Carabayllo,0,0,0,0,0,0,0,1,0,1
6.715383386,825,99000,120,4.787491743,100,0.833333333,3,3,2,2,1,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.715383386,825,198000,240,5.480638923,240,1,4,4,3,2,8,Excelente,Casa en condominio,Chorrillos,0,0,1,1,1,1,0,1,1,1
6.717971001,827.1375465,890000,1076,6.981005741,386,0.358736059,4,4,2,0,3,Muy bueno,Casa,Chorrillos,0,0,0,0,1,1,0,1,0,0
6.720502398,829.2340126,1180000,1423,7.260522598,700,0.491918482,5,5,3,2,7,Remodelado,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.721817082,830.3249097,1150000,1385,7.233455419,477,0.344404332,4,5,2,2,7,Remodelado,Casa,Chorrillos,0,0,1,0,1,1,1,1,1,1
6.723276647,831.5377081,849000,1021,6.928537818,380,0.372184133,4,3,2,4,9,NoEspecifica,Casa,Chorrillos,1,1,1,1,0,0,0,0,0,0
6.723276647,831.5377081,849000,1021,6.928537818,380,0.372184133,4,4,2,4,5,NoEspecifica,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.725433722,833.3333333,250000,300,5.703782475,250,0.833333333,3,4,2,2,3,Muy bueno,Casa,Lurin,1,0,1,1,1,1,1,1,1,1
6.725433722,833.3333333,1000000,1200,7.090076836,302,0.251666667,3,4,2,3,1,Muy bueno,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.730824571,837.8378378,620000,740,6.606650186,301,0.406756757,4,3,1,2,2,Bueno,Casa,Chorrillos,0,1,1,1,1,1,0,0,0,0
6.735905022,842.1052632,160000,190,5.247024072,156,0.821052632,3,3,2,2,3,NoEspecifica,Casa,Comas,0,0,1,0,1,1,0,0,0,0
6.736010502,842.1940928,998000,1185,7.077498054,500,0.421940928,5,5,2,4,1,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.737856242,843.75,135000,160,5.075173815,175,1.09375,5,2,2,1,3,Excelente,Casa,Comas,0,0,0,1,1,1,0,1,1,1
6.738012504,843.8818565,200000,237,5.468060141,237,1,3,2,2,1,1,Bueno,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.739132567,844.8275862,980000,1160,7.056175284,550,0.474137931,4,4,2,5,1,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.739132567,844.8275862,980000,1160,7.056175284,537,0.462931034,5,5,2,4,1,Muy bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.739336627,845,169000,200,5.298317367,370,1.85,5,2,3,1,3,Muy bueno,Casa,Independencia,0,1,0,0,0,0,1,1,1,0
6.739336627,845,169000,200,5.298317367,240,1.2,5,3,2,1,2,Bueno,Casa,Comas,0,0,0,1,1,1,0,1,1,1
6.740701194,846.1538462,220000,260,5.560681631,200,0.769230769,3,3,2,0,2,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.740701194,846.1538462,1100000,1300,7.170119543,1300,1,5,5,2,5,3,Excelente,Casa,Chorrillos,1,0,0,1,1,1,0,0,0,1
6.740701194,846.1538462,1100000,1300,7.170119543,418,0.321538462,4,5,2,3,1,NoEspecifica,Casa,Chorrillos,1,0,1,0,1,1,0,0,0,0
6.740701194,846.1538462,1100000,1300,7.170119543,1300,1,5,5,1,5,9,Bueno,Casa,Chorrillos,1,1,1,1,1,1,0,0,0,0
6.741281914,846.6453674,265000,313,5.746203191,192,0.61341853,5,3,3,2,3,Bueno,Casa,Ate,0,0,0,0,1,1,0,1,1,1
6.741434064,846.7741935,105000,124,4.820281566,74,0.596774194,2,1,1,0,3,Excelente,Casa,Chorrillos,0,0,1,0,0,0,0,1,1,1
6.741434064,846.7741935,630000,744,6.612041035,300,0.403225806,4,5,1,2,2,Bueno,Casa,Chorrillos,0,0,0,1,1,1,0,1,1,0
6.742240841,847.4576271,200000,236,5.463831805,236,1,3,2,1,1,5,A Remodelar,Casa,Callao,0,0,0,0,1,0,0,1,1,1
6.742675529,847.826087,390000,460,6.131226489,300,0.652173913,4,5,4,1,4,Remodelado,Casa,Surquillo,0,0,0,0,1,1,1,1,1,1
6.744125855,849.0566038,225000,265,5.579729826,265,1,5,3,2,2,3,Muy bueno,Casa,Callao,0,0,0,0,0,1,0,1,1,1
6.745236349,850,170000,200,5.298317367,180,0.9,5,3,2,2,3,NoEspecifica,Casa en condominio,Chaclacayo,0,0,0,0,0,0,0,0,0,0
6.745236349,850,170000,200,5.298317367,125,0.625,4,2,2,1,2,A Remodelar,Casa,Chaclacayo,0,1,0,1,0,0,0,0,0,0
6.745236349,850,850000,1000,6.907755279,300,0.3,4,4,2,2,1,NoEspecifica,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.746053009,850.6944444,980000,1152,7.049254841,350,0.303819444,3,4,2,2,3,NoEspecifica,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.746113927,850.7462687,57000,67,4.204692619,67,1,3,2,2,1,3,Excelente,Casa en condominio,Carabayllo,1,0,1,0,0,0,1,1,1,1
6.746824912,851.3513514,630000,740,6.606650186,301,0.406756757,4,4,1,2,2,A Remodelar,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.74760758,852.0179372,190000,223,5.407171771,223,1,5,4,2,1,2,Muy bueno,Casa,Comas,0,1,0,1,0,0,0,1,1,1
6.748853996,853.0805687,180000,211,5.351858133,347,1.644549763,5,2,2,3,3,A Remodelar,Casa,Comas,0,1,0,0,1,0,0,1,1,1
6.761151805,863.6363636,190000,220,5.393627546,220,1,5,5,2,0,3,Muy bueno,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.764376696,866.4259928,1200000,1385,7.233455419,490,0.353790614,5,5,2,4,3,Excelente,Casa,Chorrillos,0,0,0,0,1,1,0,0,0,0
6.764654435,866.6666667,78000,90,4.49980967,200,2.222222222,5,3,3,0,3,NoEspecifica,Casa,Lurin,0,0,0,0,0,0,0,0,0,0
6.766255717,868.0555556,1000000,1152,7.049254841,310,0.269097222,3,3,2,2,2,Bueno,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.76654511,868.3068017,1200000,1382,7.231287004,477,0.345151954,5,5,2,5,2,Remodelado,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.766676681,868.4210526,990000,1140,7.038783541,397,0.348245614,4,4,2,4,8,Excelente,Casa,Chorrillos,1,0,1,0,1,1,1,1,0,1
6.769169116,870.5882353,370000,425,6.052089169,425,1,5,4,4,2,2,NoEspecifica,Casa,Ate,0,1,0,0,0,0,0,1,1,1
6.774223886,875,105000,120,4.787491743,120,1,5,3,2,1,3,Bueno,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
6.774223886,875,105000,120,4.787491743,180,1.5,3,2,2,1,5,NoEspecifica,Casa,Lurigancho,0,0,0,0,0,0,0,1,0,1
6.774223886,875,1400000,1600,7.377758908,540,0.3375,5,5,2,0,8,NoEspecifica,Casa,Chorrillos,1,0,1,1,1,1,0,0,0,0
6.776727017,877.1929825,150000,171,5.141663557,189,1.105263158,3,1,2,2,4,Remodelado,Casa,Callao,0,1,0,0,0,0,0,1,1,1
6.776727017,877.1929825,200000,228,5.429345629,300,1.315789474,4,4,2,3,2,Muy bueno,Casa,Chaclacayo,0,0,0,0,0,1,0,1,1,0
6.782592136,882.3529412,135000,153,5.030437921,153,1,5,5,3,1,7,Excelente,Casa,Comas,0,0,0,1,1,1,0,1,1,1
6.782592136,882.3529412,300000,340,5.828945618,300,0.882352941,5,5,3,2,2,Remodelado,Casa,Chorrillos,0,0,0,0,1,1,0,1,1,1
6.782592136,882.3529412,300000,340,5.828945618,300,0.882352941,5,5,3,2,3,Remodelado,Casa,Chorrillos,0,1,0,0,1,1,0,0,0,0
6.783112834,882.8125,113000,128,4.852030264,256,2,4,3,2,3,9,Muy bueno,Casa,Comas,0,0,0,0,1,1,0,0,0,0
6.78370263,883.3333333,265000,300,5.703782475,260,0.866666667,4,4,2,2,1,NoEspecifica,Casa,Chorrillos,0,1,0,0,1,0,0,0,0,1
6.785152957,884.6153846,230000,260,5.560681631,260,1,3,3,2,1,3,Muy bueno,Casa,Bellavista,0,0,0,0,1,1,0,1,1,1
6.785152957,884.6153846,230000,260,5.560681631,260,1,3,3,2,1,3,Muy bueno,Casa,Bellavista,0,0,0,0,1,1,0,0,0,0
6.786802669,886.0759494,140000,158,5.062595033,138,0.873417722,4,2,2,3,4,NoEspecifica,Casa,Callao,0,1,1,0,0,0,0,1,1,1
6.789972243,888.8888889,80000,90,4.49980967,90,1,3,2,2,0,2,A Remodelar,Casa,Carabayllo,0,0,0,0,0,0,0,1,0,1
6.792125097,890.8045977,155000,174,5.159055299,108,0.620689655,3,1,2,1,5,Remodelado,Casa,Bellavista,0,0,0,0,0,0,0,1,1,1
6.792685949,891.3043478,205000,230,5.438079309,230,1,4,4,3,2,8,Excelente,Casa en condominio,Chorrillos,0,0,1,1,1,1,0,1,1,1
